time,field_value,field_friendly_name
2025-09-03T13:51:40.088953Z,67.0,LVA-GlobalStress
2025-09-03T13:51:40.102005Z,89.0,LVA-MentalEffort
2025-09-03T13:51:40.118349Z,115.0,LVA-SOSStress
2025-09-03T13:51:40.129957Z,125.0,LVARiskStress
2025-09-03T13:51:40.141559Z,100.0,SOS
2025-09-03T13:51:40.151568Z,966.0,VOL1
2025-09-03T13:51:40.161960Z,63.0,VOL2
2025-09-03T13:51:40.173688Z,8.0,aggression
2025-09-03T13:51:40.183934Z,0.0,anticipation
2025-09-03T13:51:40.195036Z,0.0,arousal
2025-09-03T13:51:40.205887Z,30.0,atmosphere
2025-09-03T13:51:40.217388Z,0.0,channel
2025-09-03T13:51:40.225986Z,73.0,cognitiveHighLowBalance
2025-09-03T13:51:40.235682Z,30.0,concentration
2025-09-03T13:51:40.244870Z,0.0,dissatisfied
2025-09-03T13:51:40.253976Z,66.0,emotionBalance
2025-09-03T13:51:40.264963Z,171.0,emotionCognitiveRatio
2025-09-03T13:51:40.274092Z,5.0,emotionEnergyBalance
2025-09-03T13:51:40.284115Z,16.0,energy
2025-09-03T13:51:40.294841Z,24.0,excitement
2025-09-03T13:51:40.305437Z,13.0,extremeEmotion
2025-09-03T13:51:40.317614Z,70.0,finalRiskLevel
2025-09-03T13:51:40.327670Z,19.0,hesitation
2025-09-03T13:51:40.339323Z,0.0,imagination
2025-09-03T13:51:40.350323Z,37.0,index
2025-09-03T13:51:40.362618Z,0.0,joy
2025-09-03T13:51:40.373983Z,0.0,mentalEffort
2025-09-03T13:51:40.385078Z,149.0,offlineLVA-cognitiveStress
2025-09-03T13:51:40.396336Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:40.407411Z,111.0,offlineLVA-emotionStress
2025-09-03T13:51:40.417921Z,30.0,offlineLVA-frgStress
2025-09-03T13:51:40.433203Z,87.0,offlineLVA-globalStress
2025-09-03T13:51:40.444943Z,56.0,offlineLVA-riskProbability
2025-09-03T13:51:40.456399Z,111.0,offlineLVA-riskStress
2025-09-03T13:51:40.466679Z,88.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:40.479175Z,15.0,offlineLVA-value
2025-09-03T13:51:40.490754Z,7.0,onlineLVA
2025-09-03T13:51:40.502082Z,930.0,overallCognitiveActivity
2025-09-03T13:51:40.512769Z,3.0,oz1
2025-09-03T13:51:40.523930Z,3.0,oz2
2025-09-03T13:51:40.534974Z,125.0,risk1
2025-09-03T13:51:40.548516Z,70.0,risk2
2025-09-03T13:51:40.559773Z,133.0,riskOZ
2025-09-03T13:51:40.570592Z,0.0,sad
2025-09-03T13:51:40.581457Z,0.0,stress
2025-09-03T13:51:40.592441Z,9.0,uncertainty
2025-09-03T13:51:40.603571Z,0.0,uneasy
2025-09-03T13:51:40.617158Z,19.0,voiceEnergy
2025-09-03T13:51:40.628375Z,7.0,EDP-Anticipation
2025-09-03T13:51:40.639128Z,91.0,EDP-Concentrated
2025-09-03T13:51:40.650088Z,67.0,EDP-Confident
2025-09-03T13:51:40.665307Z,28.0,EDP-Distress
2025-09-03T13:51:40.679095Z,68.0,EDP-Emotional
2025-09-03T13:51:40.691020Z,63.0,EDP-Energetic
2025-09-03T13:51:40.702382Z,47.0,EDP-Hesitation
2025-09-03T13:51:40.713308Z,0.0,EDP-Passionate
2025-09-03T13:51:40.724863Z,31.0,EDP-Stressful
2025-09-03T13:51:40.735145Z,20.0,EDP-Thoughtful
2025-09-03T13:51:40.746169Z,1.0,EDP-Uneasy
2025-09-03T13:51:40.754972Z,28.0,EmotionPlayer-Aggression
2025-09-03T13:51:40.765297Z,102.0,EmotionPlayer-Energy
2025-09-03T13:51:40.776310Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:40.787800Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:40.797181Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:40.807170Z,53.0,EmotionPlayer-Stress
2025-09-03T13:51:40.816645Z,9.0,JQ
2025-09-03T13:51:40.825935Z,33.0,JQcl
2025-09-03T13:51:40.834875Z,166.0,LVA-CognitiveStress
2025-09-03T13:51:40.846022Z,110.0,LVA-EmotionStress
2025-09-03T13:51:40.855064Z,111.0,LVA-EnergyStress
2025-09-03T13:51:40.863783Z,63.0,LVA-GlobalStress
2025-09-03T13:51:40.874072Z,85.0,LVA-MentalEffort
2025-09-03T13:51:40.883622Z,112.0,LVA-SOSStress
2025-09-03T13:51:40.893652Z,124.0,LVARiskStress
2025-09-03T13:51:40.902709Z,100.0,SOS
2025-09-03T13:51:40.912231Z,966.0,VOL1
2025-09-03T13:51:40.921370Z,63.0,VOL2
2025-09-03T13:51:40.931439Z,8.0,aggression
2025-09-03T13:51:40.940994Z,0.0,anticipation
2025-09-03T13:51:40.950468Z,0.0,arousal
2025-09-03T13:51:40.958362Z,30.0,atmosphere
2025-09-03T13:51:40.967696Z,1.0,channel
2025-09-03T13:51:40.977242Z,48.0,cognitiveHighLowBalance
2025-09-03T13:51:40.986547Z,30.0,concentration
2025-09-03T13:51:40.995325Z,0.0,dissatisfied
2025-09-03T13:51:41.004426Z,67.0,emotionBalance
2025-09-03T13:51:41.014051Z,179.0,emotionCognitiveRatio
2025-09-03T13:51:41.022089Z,5.0,emotionEnergyBalance
2025-09-03T13:51:41.030280Z,16.0,energy
2025-09-03T13:51:41.039772Z,24.0,excitement
2025-09-03T13:51:41.049710Z,13.0,extremeEmotion
2025-09-03T13:51:41.059835Z,70.0,finalRiskLevel
2025-09-03T13:51:41.070026Z,19.0,hesitation
2025-09-03T13:51:41.081111Z,0.0,imagination
2025-09-03T13:51:41.091082Z,38.0,index
2025-09-03T13:51:41.104204Z,0.0,joy
2025-09-03T13:51:41.112717Z,0.0,mentalEffort
2025-09-03T13:51:41.122923Z,151.0,offlineLVA-cognitiveStress
2025-09-03T13:51:41.132813Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:41.142051Z,113.0,offlineLVA-emotionStress
2025-09-03T13:51:41.151243Z,30.0,offlineLVA-frgStress
2025-09-03T13:51:41.160615Z,82.0,offlineLVA-globalStress
2025-09-03T13:51:41.170263Z,59.0,offlineLVA-riskProbability
2025-09-03T13:51:41.182778Z,111.0,offlineLVA-riskStress
2025-09-03T13:51:41.193628Z,84.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:41.203718Z,15.0,offlineLVA-value
2025-09-03T13:51:41.212748Z,7.0,onlineLVA
2025-09-03T13:51:41.222221Z,930.0,overallCognitiveActivity
2025-09-03T13:51:41.232008Z,3.0,oz1
2025-09-03T13:51:41.242203Z,3.0,oz2
2025-09-03T13:51:41.252930Z,124.0,risk1
2025-09-03T13:51:41.264480Z,70.0,risk2
2025-09-03T13:51:41.277372Z,133.0,riskOZ
2025-09-03T13:51:41.289259Z,0.0,sad
2025-09-03T13:51:41.302221Z,0.0,stress
2025-09-03T13:51:41.314171Z,9.0,uncertainty
2025-09-03T13:51:41.326824Z,0.0,uneasy
2025-09-03T13:51:41.338676Z,19.0,voiceEnergy
2025-09-03T13:51:41.353735Z,3.0,EDP-Anticipation
2025-09-03T13:51:41.369761Z,77.0,EDP-Concentrated
2025-09-03T13:51:41.383967Z,43.0,EDP-Confident
2025-09-03T13:51:41.399062Z,36.0,EDP-Distress
2025-09-03T13:51:41.411427Z,72.0,EDP-Emotional
2025-09-03T13:51:41.423786Z,44.0,EDP-Energetic
2025-09-03T13:51:41.435202Z,37.0,EDP-Hesitation
2025-09-03T13:51:41.444231Z,0.0,EDP-Passionate
2025-09-03T13:51:41.453675Z,47.0,EDP-Stressful
2025-09-03T13:51:41.462609Z,24.0,EDP-Thoughtful
2025-09-03T13:51:41.471978Z,1.0,EDP-Uneasy
2025-09-03T13:51:41.481326Z,18.0,EmotionPlayer-Aggression
2025-09-03T13:51:41.492814Z,91.0,EmotionPlayer-Energy
2025-09-03T13:51:41.502221Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:41.512337Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:41.521803Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:41.535371Z,57.0,EmotionPlayer-Stress
2025-09-03T13:51:41.546106Z,22.0,JQ
2025-09-03T13:51:41.556604Z,45.0,JQcl
2025-09-03T13:51:41.568473Z,91.0,LVA-CognitiveStress
2025-09-03T13:51:41.582018Z,100.0,LVA-EmotionStress
2025-09-03T13:51:41.594826Z,86.0,LVA-EnergyStress
2025-09-03T13:51:41.606966Z,112.0,LVA-GlobalStress
2025-09-03T13:51:41.622331Z,97.0,LVA-MentalEffort
2025-09-03T13:51:41.643201Z,94.0,LVA-SOSStress
2025-09-03T13:51:41.659278Z,105.0,LVARiskStress
2025-09-03T13:51:41.670806Z,83.0,SOS
2025-09-03T13:51:41.682402Z,698.0,VOL1
2025-09-03T13:51:41.694198Z,64.0,VOL2
2025-09-03T13:51:41.708398Z,0.0,aggression
2025-09-03T13:51:41.721191Z,0.0,anticipation
2025-09-03T13:51:41.736689Z,0.0,arousal
2025-09-03T13:51:41.747781Z,30.0,atmosphere
2025-09-03T13:51:41.758920Z,0.0,channel
2025-09-03T13:51:41.769305Z,89.0,cognitiveHighLowBalance
2025-09-03T13:51:41.782052Z,18.0,concentration
2025-09-03T13:51:41.793564Z,0.0,dissatisfied
2025-09-03T13:51:41.805865Z,49.0,emotionBalance
2025-09-03T13:51:41.821967Z,142.0,emotionCognitiveRatio
2025-09-03T13:51:41.835513Z,11.0,emotionEnergyBalance
2025-09-03T13:51:41.847453Z,9.0,energy
2025-09-03T13:51:41.859281Z,30.0,excitement
2025-09-03T13:51:41.870135Z,9.0,extremeEmotion
2025-09-03T13:51:41.883851Z,70.0,finalRiskLevel
2025-09-03T13:51:41.894147Z,16.0,hesitation
2025-09-03T13:51:41.904169Z,0.0,imagination
2025-09-03T13:51:41.913991Z,39.0,index
2025-09-03T13:51:41.922917Z,0.0,joy
2025-09-03T13:51:41.934538Z,0.0,mentalEffort
2025-09-03T13:51:41.946471Z,95.0,offlineLVA-cognitiveStress
2025-09-03T13:51:41.958595Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:41.971179Z,100.0,offlineLVA-emotionStress
2025-09-03T13:51:41.985244Z,75.0,offlineLVA-frgStress
2025-09-03T13:51:41.997769Z,118.0,offlineLVA-globalStress
2025-09-03T13:51:42.009275Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:42.022924Z,111.0,offlineLVA-riskStress
2025-09-03T13:51:42.039232Z,95.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:42.052945Z,13.0,offlineLVA-value
2025-09-03T13:51:42.065755Z,13.0,onlineLVA
2025-09-03T13:51:42.078029Z,1389.0,overallCognitiveActivity
2025-09-03T13:51:42.090219Z,3.0,oz1
2025-09-03T13:51:42.102194Z,3.0,oz2
2025-09-03T13:51:42.115453Z,105.0,risk1
2025-09-03T13:51:42.126204Z,70.0,risk2
2025-09-03T13:51:42.136179Z,133.0,riskOZ
2025-09-03T13:51:42.146312Z,0.0,sad
2025-09-03T13:51:42.158028Z,6.0,stress
2025-09-03T13:51:42.168355Z,18.0,uncertainty
2025-09-03T13:51:42.178769Z,0.0,uneasy
2025-09-03T13:51:42.189602Z,13.0,voiceEnergy
2025-09-03T13:51:42.200362Z,3.0,EDP-Anticipation
2025-09-03T13:51:42.210712Z,74.0,EDP-Concentrated
2025-09-03T13:51:42.221218Z,41.0,EDP-Confident
2025-09-03T13:51:42.230981Z,40.0,EDP-Distress
2025-09-03T13:51:42.241638Z,73.0,EDP-Emotional
2025-09-03T13:51:42.252010Z,45.0,EDP-Energetic
2025-09-03T13:51:42.262376Z,41.0,EDP-Hesitation
2025-09-03T13:51:42.273229Z,0.0,EDP-Passionate
2025-09-03T13:51:42.284410Z,47.0,EDP-Stressful
2025-09-03T13:51:42.295586Z,22.0,EDP-Thoughtful
2025-09-03T13:51:42.307411Z,1.0,EDP-Uneasy
2025-09-03T13:51:42.317837Z,21.0,EmotionPlayer-Aggression
2025-09-03T13:51:42.329510Z,94.0,EmotionPlayer-Energy
2025-09-03T13:51:42.340696Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:42.353166Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:42.363453Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:42.375752Z,58.0,EmotionPlayer-Stress
2025-09-03T13:51:42.385272Z,22.0,JQ
2025-09-03T13:51:42.395822Z,46.0,JQcl
2025-09-03T13:51:42.407162Z,90.0,LVA-CognitiveStress
2025-09-03T13:51:42.417719Z,100.0,LVA-EmotionStress
2025-09-03T13:51:42.428793Z,85.0,LVA-EnergyStress
2025-09-03T13:51:42.441161Z,112.0,LVA-GlobalStress
2025-09-03T13:51:42.452908Z,95.0,LVA-MentalEffort
2025-09-03T13:51:42.463080Z,98.0,LVA-SOSStress
2025-09-03T13:51:42.474460Z,105.0,LVARiskStress
2025-09-03T13:51:42.485781Z,89.0,SOS
2025-09-03T13:51:42.496452Z,698.0,VOL1
2025-09-03T13:51:42.506744Z,64.0,VOL2
2025-09-03T13:51:42.517902Z,0.0,aggression
2025-09-03T13:51:42.528350Z,0.0,anticipation
2025-09-03T13:51:42.539401Z,0.0,arousal
2025-09-03T13:51:42.550367Z,30.0,atmosphere
2025-09-03T13:51:42.562530Z,1.0,channel
2025-09-03T13:51:42.575841Z,95.0,cognitiveHighLowBalance
2025-09-03T13:51:42.587578Z,16.0,concentration
2025-09-03T13:51:42.599129Z,0.0,dissatisfied
2025-09-03T13:51:42.610349Z,48.0,emotionBalance
2025-09-03T13:51:42.623592Z,145.0,emotionCognitiveRatio
2025-09-03T13:51:42.640733Z,11.0,emotionEnergyBalance
2025-09-03T13:51:42.652931Z,9.0,energy
2025-09-03T13:51:42.664677Z,30.0,excitement
2025-09-03T13:51:42.676571Z,9.0,extremeEmotion
2025-09-03T13:51:42.688007Z,70.0,finalRiskLevel
2025-09-03T13:51:42.699487Z,17.0,hesitation
2025-09-03T13:51:42.710972Z,0.0,imagination
2025-09-03T13:51:42.724213Z,40.0,index
2025-09-03T13:51:42.736490Z,0.0,joy
2025-09-03T13:51:42.747922Z,0.0,mentalEffort
2025-09-03T13:51:42.760199Z,95.0,offlineLVA-cognitiveStress
2025-09-03T13:51:42.771536Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:42.786596Z,100.0,offlineLVA-emotionStress
2025-09-03T13:51:42.798335Z,77.0,offlineLVA-frgStress
2025-09-03T13:51:42.809968Z,116.0,offlineLVA-globalStress
2025-09-03T13:51:42.823493Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:42.834961Z,110.0,offlineLVA-riskStress
2025-09-03T13:51:42.846944Z,92.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:42.857376Z,13.0,offlineLVA-value
2025-09-03T13:51:42.870598Z,13.0,onlineLVA
2025-09-03T13:51:42.882443Z,1425.0,overallCognitiveActivity
2025-09-03T13:51:42.893526Z,3.0,oz1
2025-09-03T13:51:42.905294Z,3.0,oz2
2025-09-03T13:51:42.916744Z,105.0,risk1
2025-09-03T13:51:42.928653Z,70.0,risk2
2025-09-03T13:51:42.940501Z,133.0,riskOZ
2025-09-03T13:51:42.952746Z,0.0,sad
2025-09-03T13:51:42.964863Z,6.0,stress
2025-09-03T13:51:42.976376Z,18.0,uncertainty
2025-09-03T13:51:42.987430Z,0.0,uneasy
2025-09-03T13:51:42.999447Z,13.0,voiceEnergy
2025-09-03T13:51:43.011151Z,3.0,EDP-Anticipation
2025-09-03T13:51:43.024146Z,57.0,EDP-Concentrated
2025-09-03T13:51:43.036312Z,40.0,EDP-Confident
2025-09-03T13:51:43.048117Z,59.0,EDP-Distress
2025-09-03T13:51:43.059979Z,87.0,EDP-Emotional
2025-09-03T13:51:43.072022Z,46.0,EDP-Energetic
2025-09-03T13:51:43.082770Z,37.0,EDP-Hesitation
2025-09-03T13:51:43.093377Z,0.0,EDP-Passionate
2025-09-03T13:51:43.108359Z,50.0,EDP-Stressful
2025-09-03T13:51:43.118339Z,26.0,EDP-Thoughtful
2025-09-03T13:51:43.128008Z,12.0,EDP-Uneasy
2025-09-03T13:51:43.136963Z,13.0,EmotionPlayer-Aggression
2025-09-03T13:51:43.154678Z,92.0,EmotionPlayer-Energy
2025-09-03T13:51:43.163954Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:43.173151Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:43.182575Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:43.192215Z,60.0,EmotionPlayer-Stress
2025-09-03T13:51:43.201903Z,21.0,JQ
2025-09-03T13:51:43.210725Z,42.0,JQcl
2025-09-03T13:51:43.220956Z,96.0,LVA-CognitiveStress
2025-09-03T13:51:43.230307Z,95.0,LVA-EmotionStress
2025-09-03T13:51:43.240950Z,99.0,LVA-EnergyStress
2025-09-03T13:51:43.250395Z,107.0,LVA-GlobalStress
2025-09-03T13:51:43.261188Z,105.0,LVA-MentalEffort
2025-09-03T13:51:43.273253Z,100.0,LVA-SOSStress
2025-09-03T13:51:43.288560Z,104.0,LVARiskStress
2025-09-03T13:51:43.301899Z,88.0,SOS
2025-09-03T13:51:43.315943Z,672.0,VOL1
2025-09-03T13:51:43.327623Z,64.0,VOL2
2025-09-03T13:51:43.341694Z,0.0,aggression
2025-09-03T13:51:43.354479Z,0.0,anticipation
2025-09-03T13:51:43.366936Z,0.0,arousal
2025-09-03T13:51:43.378929Z,30.0,atmosphere
2025-09-03T13:51:43.389626Z,0.0,channel
2025-09-03T13:51:43.397821Z,84.0,cognitiveHighLowBalance
2025-09-03T13:51:43.407310Z,8.0,concentration
2025-09-03T13:51:43.416934Z,0.0,dissatisfied
2025-09-03T13:51:43.426346Z,56.0,emotionBalance
2025-09-03T13:51:43.436969Z,176.0,emotionCognitiveRatio
2025-09-03T13:51:43.445829Z,10.0,emotionEnergyBalance
2025-09-03T13:51:43.455510Z,12.0,energy
2025-09-03T13:51:43.465154Z,30.0,excitement
2025-09-03T13:51:43.475701Z,9.0,extremeEmotion
2025-09-03T13:51:43.484544Z,63.0,finalRiskLevel
2025-09-03T13:51:43.493922Z,17.0,hesitation
2025-09-03T13:51:43.502188Z,3.0,imagination
2025-09-03T13:51:43.512119Z,41.0,index
2025-09-03T13:51:43.522382Z,0.0,joy
2025-09-03T13:51:43.532468Z,2.0,mentalEffort
2025-09-03T13:51:43.541657Z,98.0,offlineLVA-cognitiveStress
2025-09-03T13:51:43.550010Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:43.559321Z,92.0,offlineLVA-emotionStress
2025-09-03T13:51:43.568518Z,120.0,offlineLVA-frgStress
2025-09-03T13:51:43.578206Z,115.0,offlineLVA-globalStress
2025-09-03T13:51:43.587694Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:43.597559Z,115.0,offlineLVA-riskStress
2025-09-03T13:51:43.606839Z,102.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:43.616315Z,13.0,offlineLVA-value
2025-09-03T13:51:43.625437Z,13.0,onlineLVA
2025-09-03T13:51:43.634046Z,1597.0,overallCognitiveActivity
2025-09-03T13:51:43.643969Z,3.0,oz1
2025-09-03T13:51:43.653919Z,2.0,oz2
2025-09-03T13:51:43.662924Z,104.0,risk1
2025-09-03T13:51:43.671794Z,63.0,risk2
2025-09-03T13:51:43.680984Z,96.0,riskOZ
2025-09-03T13:51:43.691789Z,0.0,sad
2025-09-03T13:51:43.702252Z,6.0,stress
2025-09-03T13:51:43.711533Z,16.0,uncertainty
2025-09-03T13:51:43.722812Z,0.0,uneasy
2025-09-03T13:51:43.732903Z,13.0,voiceEnergy
2025-09-03T13:51:43.742051Z,6.0,EDP-Anticipation
2025-09-03T13:51:43.751133Z,56.0,EDP-Concentrated
2025-09-03T13:51:43.760640Z,39.0,EDP-Confident
2025-09-03T13:51:43.770528Z,60.0,EDP-Distress
2025-09-03T13:51:43.780331Z,87.0,EDP-Emotional
2025-09-03T13:51:43.790852Z,49.0,EDP-Energetic
2025-09-03T13:51:43.801694Z,39.0,EDP-Hesitation
2025-09-03T13:51:43.811124Z,0.0,EDP-Passionate
2025-09-03T13:51:43.820972Z,49.0,EDP-Stressful
2025-09-03T13:51:43.830652Z,26.0,EDP-Thoughtful
2025-09-03T13:51:43.840435Z,24.0,EDP-Uneasy
2025-09-03T13:51:43.851588Z,16.0,EmotionPlayer-Aggression
2025-09-03T13:51:43.861315Z,96.0,EmotionPlayer-Energy
2025-09-03T13:51:43.871160Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:43.881987Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:43.896392Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:43.911020Z,58.0,EmotionPlayer-Stress
2025-09-03T13:51:43.925360Z,20.0,JQ
2025-09-03T13:51:43.934980Z,42.0,JQcl
2025-09-03T13:51:43.944227Z,96.0,LVA-CognitiveStress
2025-09-03T13:51:43.955162Z,95.0,LVA-EmotionStress
2025-09-03T13:51:43.967519Z,99.0,LVA-EnergyStress
2025-09-03T13:51:43.977686Z,103.0,LVA-GlobalStress
2025-09-03T13:51:43.986593Z,108.0,LVA-MentalEffort
2025-09-03T13:51:43.995870Z,97.0,LVA-SOSStress
2025-09-03T13:51:44.007455Z,103.0,LVARiskStress
2025-09-03T13:51:44.018774Z,88.0,SOS
2025-09-03T13:51:44.032705Z,672.0,VOL1
2025-09-03T13:51:44.044332Z,64.0,VOL2
2025-09-03T13:51:44.057600Z,0.0,aggression
2025-09-03T13:51:44.068358Z,0.0,anticipation
2025-09-03T13:51:44.080094Z,0.0,arousal
2025-09-03T13:51:44.090402Z,30.0,atmosphere
2025-09-03T13:51:44.101832Z,1.0,channel
2025-09-03T13:51:44.113646Z,84.0,cognitiveHighLowBalance
2025-09-03T13:51:44.125145Z,8.0,concentration
2025-09-03T13:51:44.134965Z,0.0,dissatisfied
2025-09-03T13:51:44.145627Z,56.0,emotionBalance
2025-09-03T13:51:44.156749Z,176.0,emotionCognitiveRatio
2025-09-03T13:51:44.166026Z,10.0,emotionEnergyBalance
2025-09-03T13:51:44.176393Z,13.0,energy
2025-09-03T13:51:44.186087Z,30.0,excitement
2025-09-03T13:51:44.196485Z,9.0,extremeEmotion
2025-09-03T13:51:44.210293Z,63.0,finalRiskLevel
2025-09-03T13:51:44.220956Z,17.0,hesitation
2025-09-03T13:51:44.232644Z,3.0,imagination
2025-09-03T13:51:44.243581Z,42.0,index
2025-09-03T13:51:44.255450Z,0.0,joy
2025-09-03T13:51:44.266369Z,2.0,mentalEffort
2025-09-03T13:51:44.276904Z,99.0,offlineLVA-cognitiveStress
2025-09-03T13:51:44.288132Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:44.299291Z,92.0,offlineLVA-emotionStress
2025-09-03T13:51:44.311952Z,119.0,offlineLVA-frgStress
2025-09-03T13:51:44.323673Z,111.0,offlineLVA-globalStress
2025-09-03T13:51:44.334265Z,5.0,offlineLVA-riskProbability
2025-09-03T13:51:44.345600Z,114.0,offlineLVA-riskStress
2025-09-03T13:51:44.357119Z,104.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:44.366955Z,13.0,offlineLVA-value
2025-09-03T13:51:44.378017Z,13.0,onlineLVA
2025-09-03T13:51:44.388174Z,1602.0,overallCognitiveActivity
2025-09-03T13:51:44.398459Z,3.0,oz1
2025-09-03T13:51:44.411452Z,2.0,oz2
2025-09-03T13:51:44.422098Z,103.0,risk1
2025-09-03T13:51:44.432568Z,63.0,risk2
2025-09-03T13:51:44.442600Z,96.0,riskOZ
2025-09-03T13:51:44.452813Z,0.0,sad
2025-09-03T13:51:44.464110Z,5.0,stress
2025-09-03T13:51:44.473862Z,16.0,uncertainty
2025-09-03T13:51:44.484708Z,0.0,uneasy
2025-09-03T13:51:44.493418Z,13.0,voiceEnergy
2025-09-03T13:51:44.502481Z,5.0,EDP-Anticipation
2025-09-03T13:51:44.512486Z,65.0,EDP-Concentrated
2025-09-03T13:51:44.522360Z,54.0,EDP-Confident
2025-09-03T13:51:44.531780Z,25.0,EDP-Distress
2025-09-03T13:51:44.541679Z,74.0,EDP-Emotional
2025-09-03T13:51:44.551426Z,60.0,EDP-Energetic
2025-09-03T13:51:44.561712Z,34.0,EDP-Hesitation
2025-09-03T13:51:44.572714Z,0.0,EDP-Passionate
2025-09-03T13:51:44.584181Z,28.0,EDP-Stressful
2025-09-03T13:51:44.595855Z,20.0,EDP-Thoughtful
2025-09-03T13:51:44.607531Z,4.0,EDP-Uneasy
2025-09-03T13:51:44.619294Z,37.0,EmotionPlayer-Aggression
2025-09-03T13:51:44.631144Z,103.0,EmotionPlayer-Energy
2025-09-03T13:51:44.644255Z,0.0,EmotionPlayer-Joy
2025-09-03T13:51:44.660580Z,255.0,EmotionPlayer-Risk
2025-09-03T13:51:44.673452Z,0.0,EmotionPlayer-Sad
2025-09-03T13:51:44.684820Z,45.0,EmotionPlayer-Stress
2025-09-03T13:51:44.696847Z,7.0,JQ
2025-09-03T13:51:44.708124Z,55.0,JQcl
2025-09-03T13:51:44.719941Z,116.0,LVA-CognitiveStress
2025-09-03T13:51:44.731498Z,103.0,LVA-EmotionStress
2025-09-03T13:51:44.744028Z,115.0,LVA-EnergyStress
2025-09-03T13:51:44.760166Z,58.0,LVA-GlobalStress
2025-09-03T13:51:44.775170Z,83.0,LVA-MentalEffort
2025-09-03T13:51:44.787522Z,94.0,LVA-SOSStress
2025-09-03T13:51:44.798614Z,99.0,LVARiskStress
2025-09-03T13:51:44.811725Z,83.0,SOS
2025-09-03T13:51:44.822688Z,754.0,VOL1
2025-09-03T13:51:44.833591Z,66.0,VOL2
2025-09-03T13:51:44.844215Z,9.0,aggression
2025-09-03T13:51:44.854938Z,0.0,anticipation
2025-09-03T13:51:44.866548Z,0.0,arousal
2025-09-03T13:51:44.879580Z,30.0,atmosphere
2025-09-03T13:51:44.890594Z,0.0,channel
2025-09-03T13:51:44.902190Z,71.0,cognitiveHighLowBalance
2025-09-03T13:51:44.914373Z,17.0,concentration
2025-09-03T13:51:44.930182Z,0.0,dissatisfied
2025-09-03T13:51:44.940938Z,64.0,emotionBalance
2025-09-03T13:51:44.951970Z,179.0,emotionCognitiveRatio
2025-09-03T13:51:44.960997Z,6.0,emotionEnergyBalance
2025-09-03T13:51:44.969916Z,17.0,energy
2025-09-03T13:51:44.979210Z,29.0,excitement
2025-09-03T13:51:44.987870Z,7.0,extremeEmotion
2025-09-03T13:51:44.997009Z,42.0,finalRiskLevel
2025-09-03T13:51:45.005942Z,16.0,hesitation
2025-09-03T13:51:45.015524Z,0.0,imagination
2025-09-03T13:51:45.025539Z,43.0,index
2025-09-03T13:51:45.033982Z,0.0,joy
2025-09-03T13:51:45.042651Z,0.0,mentalEffort
2025-09-03T13:51:45.052163Z,113.0,offlineLVA-cognitiveStress
2025-09-03T13:51:45.061940Z,0.0,offlineLVA-deceptionPatterns
2025-09-03T13:51:45.071505Z,103.0,offlineLVA-emotionStress
2025-09-03T13:51:45.080962Z,88.0,offlineLVA-frgStress
2025-09-03T13:51:45.091768Z,80.0,offlineLVA-globalStress
2025-09-03T13:51:45.102234Z,7.0,offlineLVA-riskProbability
2025-09-03T13:51:45.112020Z,104.0,offlineLVA-riskStress
2025-09-03T13:51:45.122117Z,81.0,offlineLVA-subjectiveEffortLevel
2025-09-03T13:51:45.132461Z,4.0,offlineLVA-value
2025-09-03T13:51:45.141960Z,0.0,onlineLVA
2025-09-03T13:51:45.152507Z,1162.0,overallCognitiveActivity
2025-09-03T13:51:45.162309Z,2.0,oz1
2025-09-03T13:51:45.174095Z,3.0,oz2
